# Superpotential Type
Custom
# Physical Box Size, Power, Coupling
12, 3,  0.3  0.3  0.3 0.03
# Nicolai Configuration Number
0
# Solution Configuration Number
6 / 8
# Sign of Determinant
1
# Norm of residue
1.92611e-14
# Configuration of a scalar field solution
    (2.3824379301685190136,0.12779022216700330894)    (-2.6115780796300818167,-1.5380420100197180755)   (0.44291886969504590255,-0.86360049466266886053)
    (-1.9453878624037364009,1.0637574153932429777)     (-1.527367627385304738,0.71602749217752892363)     (0.35359603398779942962,1.9264802901511788313)
   (0.3356833974939504861,-0.66686083131173412575)       (3.158540491345985135,2.6075502598069584259)      (1.4798374379692802449,1.2128618507892885425)
    (-1.7240021786068144838,2.9039320630508602683)     (1.6064751689427334558,-1.1637077569518032849)     (-2.4036644594654901219,2.2906032581713113849)
   (2.5329480150088272694,-0.70232273827016244994)      (1.2174344429667260936,2.2970401791374901457)      (2.0936861061950575724,1.7650307820884583165)
  (-0.25359918986089741155,-3.1594511035845465052)     (2.5606897064888740623,-1.0763632983532356313)    (1.6502665326897085762,-0.10514528290524489951)
 (4.3306082755885038083,-0.0046040045436136801948)    (-1.1885088438291158131,-5.5998872901428331517)     (-1.5178998504591778573,1.8507019198774561364)
      (2.648970952595208761,3.2167310835772333633)       (1.7913909364650519862,3.028565584996425919)     (-2.8829465302208054922,4.5462074041678786074)
   (3.1519958798103369091,-0.88953487787276797061)    (1.2534490024733870861,-0.56633338782944631085)     (-3.9513299944370885441,3.3136838965428010439)
    (-1.6037670898165943267,2.0458773051354226524)      (1.2722987952177529092,1.2810425738169479715)    (0.67577906940169640837,-1.4260009864433769167)
       (1.623050611899196527,1.560847838028290413)    (0.70791382673424185779,0.24132957650440570174)   (-0.45924218204400568677,0.33333294669957569401)
    (2.5264175483498148012,-2.4832610995809747401)     (-2.203192846077246525,-2.9729361959393467707)     (1.5180541343358220363,0.32673571956979124975)
   (-0.08351936522828030951,2.1182644105314292204)     (2.0779193981262515933,0.97395220333602616769)     (1.7663005755142100472,-2.8941572449839294556)
    (4.1876601139211038216,-5.4041788525319152114)        (1.74213116025609982,1.3411113130554856987)   (-1.0465421059537516335,-0.51992887038809787459)
     (3.1301373507132641549,2.0998670235065914902)    (1.358470067782208357,-0.071424802296421771586)   (0.012745390258736825906,-1.7665981046848271419)
  (-0.21722998128290313402,-1.1356983164407681297)     (2.7579635674374261001,-5.3728845078551312753)      (1.6966400682168514269,1.7792793897185041896)
    (0.55164998846767931973,-1.761569054801803258)    (-1.6873335131361126837,0.50476111377752097553)      (-1.0624216796319370104,1.086003750470257323)
    (-1.3622716852082874528,5.3794577046133458254)      (3.5323991488478299061,2.3145815672414107311)      (0.4463682191637308172,5.1184615222871308049)
     (3.0887388608565391479,7.4728202015517890544)    (-5.4391149593021328457,-5.1095017424352269231)   (-0.36815672632105561624,-3.7182256034813563339)
   (0.03779625316441093813,-5.6400014880555309205) (0.92786803721102550924,-0.0065831408632733437805)   (-0.11216009349306482745,-1.8383698389758051928)
     (2.2394337412171232415,1.0066314512442380291)   (-0.029210564988434606359,2.4554208376309230033)    (-0.78984377594191035321,4.3326277838196807224)
    (2.7500406248133710818,-4.2588203596222227176)    (4.2003974697347521428,0.029468123982021858509)     (-4.9663526330307270484,2.1898110560990740048)
   (-2.0761877730025108946,-5.6602078550078314123)   (-1.2177973319234194349,-0.66759630846113282576)    (-3.1494804300836989341,-1.7144841794869405405)
   (-2.7565539245966488302,0.17068592161167012167)    (0.22617651669940941339,0.77253856457816538761)      (1.3413216849151974319,5.6352801290085716701)
  (-0.47928252241674423884,0.32683775400429065927)     (-0.4686316515103837177,0.2871398570846830367)    (-2.6935586884109299355,0.49030823567187853396)
    (-2.9778164531475859178,2.6267590393943462956)     (0.91050540246178024439,2.7669429222230301768)        (1.20839012213227881,1.2018634608509950468)
   (-4.7211392775581995096,0.19447220431935424712)    (0.55468727646681470489,0.88997779547462230187)     (0.89253166328856059497,1.2399986259564266255)
  (-2.019612334268562126,-0.018668716799638721687)    (-2.6607888709129801086,0.30337422556288612396)     (-2.1345370085668666782,1.5896838763924747706)
