# Superpotential Type
Custom
# Physical Box Size, Power, Coupling
16, 3,  0.3  0.3  0.3 0.03
# Nicolai Configuration Number
0
# Solution Configuration Number
4 / 8
# Sign of Determinant
1
# Norm of residue
4.18144e-15
# Configuration of a scalar field solution
  (-0.51957480051983795377,0.42677750086825644305)     (2.5411744208952953272,-2.1088267286129673828)    (3.5302750158136841918,-0.69660492356344094755)
      (-3.36562038982766909,1.8486356556531082784)      (-1.0834514823814562767,2.017727668101369165)      (-5.613884005385330056,2.3954505642330712334)
     (1.0229930745342228349,3.0966971616195451134)    (0.40345329692819220657,-3.9389833565104295232)      (3.1961968430305707223,4.4592721590732171677)
    (-4.3170818953912020177,0.2794245411883559127)    (0.97677877827214920625,0.72799522251629322778)    (1.8707432246712345503,-0.53367384077046775559)
     (1.6106256092872559549,3.6679529084258679639)     (-4.6881734242673358537,3.3501934696118182977)     (-3.2142126050002124416,6.0184135313964679526)
     (6.1882085230844099399,4.6563486181412896414)     (-3.4390491521560053734,5.0219864391350643729)      (4.6260850907010810928,3.1763224917357475441)
    (3.7128848780022130072,-8.7410110827925482369)     (1.8441850289805155061,-2.8166158194018295902)    (-5.5971954783715638371,0.39180174470336670556)
    (4.5043692312058150051,-5.4004506861738734713)   (-0.12015068918664635611,0.44128745198148799922)   (-3.8790473609123190535,-0.30240550339547284109)
   (5.3577122865771249494,-0.95562871661430692782)     (1.5429755832012785888,-2.8616116352444525006)     (-4.3007161186888698268,1.8740982704109174772)
  (-0.79893365193285736936,0.98299426951372270711)       (1.821913818280393782,3.5596492092632208148)   (0.20618118646321134668,-0.36328340762674860009)
 (1.3684000162040295123,-0.0023895568637624406243)     (-1.7406601835985195947,2.5836093684307526175)    (-2.2527639265392149781,-1.4593666688465134484)
      (3.2970393509571178647,5.788758666023012367)      (2.1251741587857000404,3.1140919482342499514)  (-0.78265838842260071484,-0.80744097948404713883)
   (-1.5259135826625138677,-1.6206583599493382675)      (-2.494378926314066991,4.8801473543658362431)  (-0.14305059042918680245,-0.54252315514562765575)
     (1.8887807214009375567,2.4239795471927672033)     (2.0689200085181518318,-2.4329926468386577909)     (1.8798827846628081151,-0.9237728308328841953)
