# Superpotential Type
Custom
# Physical Box Size, Power, Coupling
10, 3,  0.3  0.3  0.3 0.03
# Nicolai Configuration Number
1
# Solution Configuration Number
2 / 8
# Sign of Determinant
1
# Norm of residue
3.33725e-15
# Configuration of a scalar field solution
      (-1.5918685381308290694,1.576929771908917699)       (-1.076973359994466195,1.5789065307877092614)    (0.082108023440655791836,-1.8455210426186070549)
     (2.7156100295321481397,-2.7805659865953744614)    (0.035913197860998981314,0.77663670615678237485)         (1.819165505226353563,1.510631016145459693)
     (2.3099338366456927396,-3.0619044039463956253)    (-3.1350245758265611329,-0.25536512318391657583)    (-1.9130797352301300851,-0.92647081767701655597)
   (-0.22954489191025370665,-1.8359687900712495789)     (-2.7204599404838383236,-1.0148714862999617115)     (-0.57606468452570902539,1.5501824059267523825)
      (1.7003145176176954756,3.5446741886022570256)      (-2.0508261981599509305,2.5859229925522799753)       (2.7760399962036781396,3.3846849618010814709)
   (0.13398049752165075432,-0.93172358973416435912)      (-1.5631025898615602543,2.4076150991739297957)    (0.73138170909552036036,-0.15132540818748541067)
    (-1.8822901728346954631,-2.1984993155595629055)    (-0.22386300617197771312,-2.4259375996526508779)       (1.0993312848508061119,-2.021588195234162999)
     (-1.7986996267838535335,-1.734488181657076078)     (-4.0623803136342049314,-2.8709942301638986528)      (-4.0927700470368089114,-1.871778542509515697)
(-0.88101681712357327037,-0.0018463453371723391981)     (2.2855632478741449987,-0.76442710444104711165)     (-0.69592854254982705609,2.7953903176124090812)
   (0.88380763005060725135,-0.42627820043725317412)     (0.71170403647258662083,-3.4152988325060831265)     (0.35606458459646539438,0.24721133495775643452)
     (1.2688185972182788319,-4.0877172410924309531)      (-1.5805003703799724857,2.0796707032162560225)     (0.57403606896420644734,-1.3806651076300540115)
    (0.49290347064788797571,0.41544660075385536624)      (1.1779419762506582181,-2.3244972742574940838)      (3.5120819037305781585,-1.7100140755490111921)
     (0.32559732931558987845,2.1168661763922664854)      (0.57356003766642904562,3.2179551427691306387)      (1.9854147511921629299,-2.8514688912571757307)
   (0.66816225513140647951,-0.12400643484135312478)     (-1.5237453584171740673,0.93717520614104132815)    (-1.3054223542071525799,-0.35666888675696989397)
    (-5.9125919147188952252,-1.3819831818529859646)      (0.92204386906880575481,1.4617394105976035945)      (2.2334650343091815294,0.21170787616485178817)
     (0.83960189259921425009,1.4449390728300908204)       (3.8810107678486538418,6.4239461054654141137)       (3.2490840806406207086,6.4758105858709154035)
      (-2.7200682272436988995,3.353704723814272981)      (-3.3850531351908794697,1.3204842293779373019)      (0.69982425135212067424,-1.159782469971213148)
    (0.49383198604559463973,-2.1145161874878661834)   (-0.091399552565041092267,0.72164279309895273951)     (-3.4582751711061958666,0.24863778279303422325)
      (-2.471577208736661202,3.0978882757943151383)      (-0.79376994624414265456,0.830249160998828728)     (0.062225853551549810405,1.4928589506083869143)
    (-3.1610118718532764781,-1.5592917166314050892)       (-1.990542718002383582,0.4731950123469863545)      (-0.6823432362527184214,4.3365771085914550653)
      (3.0456971984114762364,-1.589426689494905176)       (1.9695273490564242369,3.9903695284200999538)     (-0.25993156573250664199,2.2482473277906707132)
    (-1.0090285374357546022,-2.6324697539405930158)     (-0.63425865183871499298,2.5300379884371189121)     (-0.84664702416678072616,5.0126440250389814324)
     (-2.0439934171233695714,2.5081984295822690179)    (-0.44276856252106411294,-1.0033284220251266206)      (-0.77950589029956651732,1.825483151568072504)
    (2.7641478210980250374,-0.53958393331315235297)      (2.0975125406194048416,-1.6416317708131966668)     (-1.5416686906822472114,0.16418524881567986284)
     (-2.0116266354061611565,3.2115732557821572435)     (-1.4463917127357306391,-0.7046717311251352589)      (-1.1689113027975086556,1.6841263184324877233)
    (-2.0204013327136300937,-2.4345700485002215174)      (-2.2430665230346713557,-3.398983693255865024)     (-5.3841918636467704928,0.40439446349929047964)
     (-6.3190041513620460734,1.6408701730773767036)       (2.2780291777888783677,3.9206367883795660845)      (0.26208000413408760743,10.276633061037765415)
      (6.7911077680401925605,5.1783064789775110626)      (-4.6107915498592797476,5.6888392748346863215)    (-0.62501803360921848185,-6.0100157960322384554)
     (1.4011095287510209051,-1.3493613054316799804)       (1.9827381196708133704,-0.460968250714542227)       (7.6307716820040933925,-2.920043129166546958)
    (-7.5928625907299984732,-2.1452576985843543333)     (1.4997526556745481852,-0.18764862210350322091)      (-4.7907563504788939213,2.9723550510287739534)
     (-3.112704587494277142,0.54447052321510402972)       (4.1264004148313420117,1.6242316407007952872)      (-0.9186794065089441963,-2.910223411132914606)
       (2.375008573450274163,2.7105161068359500121)    (-0.081958039664573267835,-2.545644018428897315)      (1.322234762746251624,-0.36488016782451976328)
     (-1.7891060446178868037,1.2869208648228018799)     (-3.4811727944166168669,0.74862199873878410017)    (-1.2013767164444559832,-0.82248702836472420419)
    (0.86873455604685112519,0.40013098690833054372)     (0.97936742320441516618,0.28216455899288439557)       (-1.922089280792461885,2.6199639124504967569)
  (0.21229940722210274839,-0.054945213623506697354)      (1.3065819574282004911,-2.3008082887897676194)        (1.942885750443064552,2.1485048382326361605)
     (1.3213748807471841218,-4.6798699500364202564)     (6.2100860313486547781,-0.96787810065028179185)       (3.1922704011401470403,5.2580055797230471626)
    (-1.5674069959242513672,-2.2452749517358023823)       (1.2132219471557061929,2.7898094989907207264)       (3.1025827101604757097,2.9697960531773728299)
      (0.10152988409849368623,7.364326716545069651)     (-1.1139345868041539145,0.13441646753707681139)       (5.0603799199998702463,-3.342638588697901092)
     (-7.422202998821481934,-6.0536264155717951496)       (9.1347237515123111962,7.6826031719424543454)      (5.8143296622315565614,-3.4337995686476232571)
    (-4.5982740252333060837,-1.2786246803437248953)     (0.57172828080890181202,-10.210557631732820383)     (-2.4811923497691590335,-8.5528612388569360547)
    (-4.1725998709779803519,0.41994362724248490704)     (-1.7654649449407211481,-5.4898223728484234485)       (1.4068459990393682446,7.0504932932303221449)
     (3.6398657868713502062,-1.7621949329881068103)      (1.5908425938572177127,-7.5202633989330847086)       (5.823694152663838608,0.64480935709431907998)
    (0.95795778612088977599,0.36642829971370788344)       (2.9174583334117163425,2.0398055226655160688)  (-0.98663078675596060929,-0.028560508073881454849)
      (2.0751999150773059455,2.0984642227983427709)       (1.4398432048775571257,2.9626343569356881069)      (-1.7242666809170277276,2.1301003564578051552)
      (1.1027526745942966002,1.0851421330388011377)     (-3.2033450330561672459,0.68605126406494876257)       (2.0933516814422672425,1.3779404728652888679)
      (4.7352734502894655577,6.4316851359438818037)       (1.0882613167237842333,2.2151911489742035499)     (-0.84168567295846130616,4.6443851810360721188)
    (-3.3374715056101695865,-3.7067864343506169433)     (-0.75873385585002472986,3.9851979307021681009)    (-0.27992906134712930433,-2.3195372384647132691)
      (3.8412904128716576224,-7.455492548311890566)      (8.3805730690745736666,-3.2686265128010871805)      (-7.136435611271918944,-7.2719768887896574228)
   (-12.311676119794965345,-0.16431755313704488053)      (5.6282661210925954975,-2.6597275626360219469)      (-12.313561376248964407,7.7778259241652207834)
     (-9.5391971112708269231,1.1959310537868557134)       (16.937764159291880617,1.4513915920360447309)      (3.5213023878132032607,-15.240397071248782623)
  (-0.97971216684332140812,-0.83692956705601440071)      (-1.0043828177980436145,4.5302568707501587042)     (-13.488191597175440251,-15.004999863775303481)
     (6.5505210946140000061,0.22721620485960405955)     (-3.0101807174826800129,-3.5356797619447806191)       (1.5332372190458636307,1.7218389385047390139)
     (2.6326912665274333492,-5.4851323340862094824)      (-3.0702195835581940209,2.5192298181003303092)      (5.6274669150759741854,-2.0347626070157547318)
    (-2.8823160512561196711,-1.7582467052660046836)   (-0.80691119367247776673,-0.17735253538305431609)    (-0.87072065560432698739,0.39793576949969172718)
     (1.6209072866964822079,-1.1795420800453744192)       (0.86162855723985498635,1.108099798619203824)       (-2.402465198235879118,3.2927427798301018846)
     (2.6509878452764130685,-3.3434441908028973423)      (-6.6722581433475038892,4.4656656700356753831)       (1.4414797709171953688,1.5241704336453478774)
     (0.18388893515939522261,2.8051160324597685936)     (-2.0451074837146077101,0.82075679629912856594)     (0.04155135123056297175,-2.2851747659428998105)
   (-0.45017505097456983476,-1.2395248578590800648)      (5.1840524341300193711,0.69502023962356673792)      (2.7120140287426761638,-7.5761394035697620097)
