# Superpotential Type
Custom
# Physical Box Size, Power, Coupling
12, 3,  0.3  0.3  0.3 0.03
# Nicolai Configuration Number
0
# Solution Configuration Number
2 / 8
# Sign of Determinant
1
# Norm of residue
8.50671e-16
# Configuration of a scalar field solution
    (2.4441950116795339021,0.49369126096544263538)    (-2.6103603417708676204,-1.5595797378201026184)   (0.14751015159004082777,-0.54385135212495716583)
    (-1.9907984932363407271,1.3022409290480181365)    (-1.5236261734880638397,0.73900017115153415759)     (0.39927761601086048104,1.7972414364629738515)
  (0.13966974406503621098,-0.31837777355392177236)      (3.1462122469497275645,2.6246770332492959099)      (1.7398330150124838855,1.6876670976624752463)
    (-2.0882121151569408291,3.0014591889965704929)     (1.6270930481850289784,-1.1632706074641019356)     (-2.7383469007898795233,1.9986424989040554312)
   (2.8543216445743131437,-0.98337053711835764602)      (1.2013570107909856688,2.2562778952391475684)      (1.6900060033211237176,2.1353912532323073847)
  (-0.20033421706874871004,-3.0287631739544136344)     (2.5784324006843801769,-1.0657915710210592586)    (2.2886405365632489506,-0.48608800271355945277)
    (4.0869008319842592414,0.13139713321144713687)    (-1.1773728544408335051,-5.5781799068446815681)      (-1.7812623594551597606,1.776874122337347206)
       (2.70946124710130265,3.4413695247832118973)      (1.7727077683560104049,2.9985855380717576502)     (-2.5326117796372837887,5.0002841679265026542)
   (2.8984419916625743241,-0.84385918375156121485)     (1.252711514885471944,-0.56897812782783363517)     (-4.1996117178176994855,2.9386419231782610062)
    (-1.8662868113544643922,1.8312342197781279474)      (1.2709121947120278762,1.3263806313290225081)    (0.91979193628249111825,-1.2805756932962459871)
     (1.4482810440434399357,2.0191635957864191298)    (0.71918916334469817908,0.17770600294376268091)     (-1.016878832083428108,0.64916401257442313266)
    (2.5477209655849817338,-2.5457468257082398466)    (-2.1837875341794266149,-2.9342336866614480151)    (1.8021940269893574893,-0.22190468569869645221)
    (0.30726748664154823754,2.3340427742668437006)      (2.077016536271858449,0.93495653153071789365)      (1.7777127975641389135,-2.699735254106441662)
    (4.0575225055495449666,-5.3926213332382468835)      (1.7491448804171163545,1.3287709220800951737)   (-1.1481017183204991206,-0.58427137586406263647)
     (3.0157674904757665324,2.2975382986080554737)   (1.3760173096084351574,-0.081009529935149024449)    (0.17667492409865170888,-1.7670599443511738613)
  (-0.40586646084708588589,-2.3356520394986035605)     (2.6960344065223025289,-5.3561770657244966998)      (1.9220968100599484796,1.8327061821472507841)
    (1.3953266356981928187,-1.7339200858519021597)    (-1.6714150315538207625,0.44179945651858631983)    (-1.0203156592277724535,0.84042974827078564815)
   (-0.58064167910515307458,4.7576257502163521451)      (3.5085600922648603195,2.3118848423327613695)     (0.48168541841112966218,4.8368716971419232209)
     (2.4968768246838308755,7.8929753054777256338)    (-5.3668140444676319945,-5.1103193963430362246)  (-0.014940473600135426718,-3.8211484329891982625)
