# Superpotential Type
Custom
# Physical Box Size, Power, Coupling
12, 3,  0.3  0.3  0.3 0.03
# Nicolai Configuration Number
0
# Solution Configuration Number
5 / 8
# Sign of Determinant
1
# Norm of residue
9.47368e-16
# Configuration of a scalar field solution
     (2.394747347369293955,0.12282155126109518817)    (-2.5950417711367497198,-1.5390355419152117467)   (0.16027828885551870242,-0.56212966311025913679)
    (-1.9283132306336645545,1.0770763651028074648)    (-1.5223576752344893936,0.71760692286343141788)     (0.37203790311139189884,1.7782622443410289748)
  (0.34442108324299425259,-0.67057226206453479644)      (3.1662116178469301708,2.6135237783810381096)      (1.7427336004234030842,1.6396783169217776788)
    (-1.6816848030912339151,2.9549494357537655631)     (1.6301686917583930736,-1.1468918966464649589)     (-2.6962993106544761446,2.0100184515011951802)
   (2.5065142340628323581,-0.71843372674845751291)      (1.1860847022498253178,2.3054934891545144637)      (1.7269086928843622175,2.1650749263032129655)
  (-0.23799237896502128953,-3.1492681708324630208)     (2.5708426097894312434,-1.0816079457836216271)    (2.2568343539188524538,-0.47452732450342355319)
   (4.3571393178702768623,0.013098459065591717618)    (-1.1874366382311172252,-5.6034596497870685639)     (-1.7812226806844591032,1.7530718359795791628)
      (2.665265351287833262,3.2443158630141990528)      (1.7879592896187885831,3.0430933742563612832)     (-2.5175356132839654677,4.9663299329144008354)
   (3.2236635954144352567,-0.91102727182235698766)    (1.2926542144619186381,-0.59358031707219205408)     (-4.1984025325674068085,2.9166085834587369696)
    (-1.6649822841752133229,2.0833772894522550878)      (1.2483518548786503022,1.3010196361053145697)     (0.9102806305931530062,-1.2961609297769574045)
     (1.6894513856693875731,1.5559176854435190496)     (0.7324327967342832979,0.23572400234663606899)   (-0.96255091423701877318,0.66196247636444449647)
    (2.5038918180009037684,-2.4849993011681728028)    (-2.2179077436147429658,-2.9677589884040549428)    (1.7582723912482360884,-0.18930023241182697413)
  (-0.067274453152167901226,2.0973748134496799089)     (2.0826021472365852105,0.95646149868081931089)     (1.7944207558875329145,-2.7103418150529505759)
    (4.1986353787276451399,-5.3629797470065136977)       (1.751630154343803536,1.3549925156347517596)   (-1.1169492027174845461,-0.58643278652830155284)
     (3.1107946371708821154,2.0774847083451559726)   (1.3518628534933645469,-0.086651759523946061958)    (0.15271224320364923388,-1.7631614079835484787)
  (-0.23852429275607894832,-1.0736015967809511285)     (2.7299720597980767778,-5.3331250464470736361)      (1.9193846761979771465,1.7848100533471051854)
   (0.58339081390133407101,-1.8205736621998509506)    (-1.6511981960887927023,0.47297313604546714627)    (-1.0281259026099087706,0.82970560548081317975)
     (-1.4321843411168744264,5.365176504390491985)      (3.4981289851699184368,2.3130729613077951612)     (0.44743516015429563026,4.8143891227963031554)
      (3.1861525995409185619,7.487724247974084868)      (-5.355337270916667336,-5.110631616648355191)  (-0.004556365924780379599,-3.8471518223968632633)
  (0.025338858387673839773,-5.6810317424053407009)  (0.87409289605770457143,-0.025645545759732914226)   (-0.20216563757533120849,-2.5229145407804782764)
     (2.2544795607057901421,1.0004535542243320201)  (-0.0046647714084702401188,2.4486678458648727386)    (-0.91131483318027683982,3.6989710607344310489)
    (2.7966191647747979943,-4.2920421435787474707) (4.1612983476933944615,-0.00073781777892043941963)     (-5.0241328707895274164,2.0437593255956474358)
