# Superpotential Type
Custom
# Physical Box Size, Power, Coupling
6, 3,  0.3  0.3  0.3 0.03
# Nicolai Configuration Number
0
# Solution Configuration Number
1 / 8
# Sign of Determinant
1
# Norm of residue
5.72254e-16
# Configuration of a scalar field solution
(-0.0144646693748422938,-0.0018280033330203763857)    (1.5416023584733284935,-0.42834409362164083124)   (-0.13210215782999226719,-0.2818206480152595228)
   (0.26485418252566883535,-2.1654520524991021091)   (0.85866106952115961448,-0.56546748439680216691)   (0.19117710810761068263,-0.51371417668251662114)
 (-0.93530767874630538206,-0.49974988115753110618)    (-2.6430407430097795363,-1.1642790084683956042)  (-0.71122176595205333083,-0.32277082582427896185)
      (2.914792305984055254,1.0849912295515458105)   (0.37333537011183381971,-0.20510799366029056068)     (1.0237934210254879819,-2.4433534542554462554)
   (0.64253872304299486373,-2.3629206520313945639)  (-0.12594506204613342693,-0.26468059166036739249)    (0.91485277561038813587,-2.0918762552396925614)
   (-0.14407415156382827326,-1.266409448358128742)     (1.9385918655369347441,-1.8432007076087699726)    (-0.43033052907161661871,1.8625315214264017705)
  (0.39750807544246313796,-0.45616742150777694897)   (0.25962104398103547087,-0.32949265142075701007)    (-1.1796767845082030135,-2.2628986308740475231)
    (2.5793064711589575033,0.44494275205121364136)    (0.021875648962293423039,1.3352219356385388593)     (0.067564772282604892983,1.648895708337116961)
   (0.95128003323040621897,0.85963006252603513246)    (-2.7713820774097812638,0.26127099463077274599)   (0.093495967379515584894,-1.3281112815322486664)
  (-0.54693023635808668548,-1.1848267159555874173)    (0.94371124798618044593,-2.7840076203136630006)    (3.7204486475409441759,-0.58978624798349754688)
    (-1.938391556695403084,0.10078995211426206025)    (-2.0535800517064419779,-1.5777321100665606668)    (1.0861619073209851649,-0.27308015787193928858)
   (0.36941996234331408999,-5.6545431286102800783)   (0.49145356791487249115,-0.44331883473651023664)     (1.9683886090814766145,-1.3660813960556088542)
    (0.73016871840539865346,1.1082084244248309179)  (-0.49505711072382685423,-0.33285692098071828493)    (-1.0676692204686282217,-1.8520972057656590604)
    (1.5432992223118366937,0.95795733216197409554)   (-0.63934240255002106057,0.84791643220000467718)     (0.44679637594469889805,0.6075362989198425101)
    (-1.0411900596143746078,1.5383045724622452788)    (-0.58013785034513309924,2.3251848699735253589)   (0.074692247497051278415,-1.9260594105237316409)
   (3.0751252524451451187,-0.78715623061396644555)     (1.5178515524133582293,-2.1616587899717409904)     (3.3980504717469606213,-1.6538695726907199912)
