# Superpotential Type
Custom
# Physical Box Size, Power, Coupling
6, 3,  0.3  0.3  0.3 0.03
# Nicolai Configuration Number
0
# Solution Configuration Number
0 / 8
# Sign of Determinant
1
# Norm of residue
5.28289e-16
# Configuration of a scalar field solution
  (0.23563614553266862273,-0.29686366061528551841)    (1.5232606623331486073,-0.40860010609762770217) (0.0052577889286177488873,-0.33891306039537222317)
   (0.32649181867680832081,-2.4730360419692445362)   (0.85121799998887892613,-0.56066482292382235908)   (0.55387972971708421266,-0.30309309511025006589)
 (-0.42203280735825932091,-0.84621272792804347329)    (-2.6774984237549275257,-1.1595001696494242616)  (-0.33932667668987781529,-0.12546583578976944207)
    (2.5607512965291756579,0.91923746090868863057)   (0.37091178848513506328,-0.20958074953339339563)     (1.5086915495757262651,-2.8822646472101225434)
   (0.75760683671683892726,-2.5191928466639654793)  (-0.13324687572740032127,-0.26243438698735943593)     (1.1686508457923239224,-1.6297013413230103662)
  (-0.19708509773746035743,-1.0307845929365972992)     (1.9189188795541944899,-1.8618702894338934328)    (-0.16525402157973687056,1.8232470375281217834)
  (0.53661389305099715941,-0.17364426538065522165)    (0.2427559115015657798,-0.35015378412534065022)     (-1.0340388384780376807,-2.202033370266434531)
  (2.7873092707129356604,-0.039686403135143079324)    (0.012613864176919177898,1.3507758362342294767)     (0.26204470375208843702,1.9045861756422515221)
   (0.36776055976396460068,0.82571719677514043845)    (-2.7549925961879981884,0.22638405824253232668)    (0.51435876275236713795,-1.1055335430189843215)
  (-0.48787620773267159624,-1.1076609514790634048)    (0.94223884405935209863,-2.8225869427720562399)     (3.5533076828234051447,0.52364417373047544846)
  (-2.5153452583132218656,0.024945165499798749309)     (-2.062811308910729835,-1.5426191751492162041)     (1.9878591613549601025,-1.3848947231317882967)
  (0.065943527336081761425,-4.3546694921418351854)    (0.46914270873565827591,-0.5446094563116217202)     (2.1072763789459680872,-1.0056456327179774668)
     (0.7538543869891346505,1.3108679721251135231)  (-0.48298659533705229352,-0.36258591869687628595)     (-1.079132019802254927,-1.2241773442996233268)
    (1.6277911834519693812,0.72464668489071237811)   (-0.63864779321454334671,0.85870350723015620442)     (0.50992303478571987529,0.7545541051858513093)
   (-0.69772493848043604103,1.5567923550972053715)    (-0.59917581195864211274,2.3204501836944158022)    (0.13192721423713948958,-1.8680043859938737505)
    (2.727623808271419481,-0.49444122552575303642)     (1.5396083684314285644,-2.1792221434989937912)      (3.0725407116562815091,-1.381686242444010615)
    (-3.5976148387540543006,-2.925304888431330852)     (-1.5524775158800017127,2.0888135728265990743)     (1.3973779064645428516,-3.4990525876296647567)
    (-4.0232961508086093616,2.8735857388783858646)     (-2.7420735455356068933,2.2809741761033111018)   (-2.7091277258699841823,-0.32680105694741246047)
   (1.3438636951001925457,-0.60319680436823808201)    (-0.81805997534866781162,1.9096179310351675262)  (-0.53466910230388542402,-0.31049813793195440992)
     (2.8689874402019754918,2.5430072648708010874)     (0.8602126596646708645,0.42071605463057870633)    (-0.74096009572325727266,0.7356628749752254226)
