# Superpotential Type
Custom
# Physical Box Size, Power, Coupling
16, 3,  0.3  0.3  0.3 0.03
# Nicolai Configuration Number
0
# Solution Configuration Number
5 / 8
# Sign of Determinant
1
# Norm of residue
1.18808e-15
# Configuration of a scalar field solution
  (-0.51947766792047878059,0.38851762217828317292)     (2.3371159521150026706,-2.6249388890492606485)     (3.8208151521259727801,-1.0199833621449221344)
    (-3.4102664111549545467,1.9206695683291759025)     (-1.3292677133241088683,1.9040190634389415614)     (-5.5411056862978815829,3.3352769235017749594)
      (1.0566708697445146292,3.048760456280962039)     (1.6029515107101282023,-4.5520673783725449368)      (2.8660907293712227784,4.2890925247276534549)
   (-4.3490377300745715061,0.29133921137150636804)     (1.0340135416582416639,0.31907056388171545214)     (1.8179081580732552315,-0.3380887897675733389)
     (1.7208991692937998241,3.6914087825535570886)      (-3.850481850565769637,4.6192266550977967299)       (-2.3774965313413449763,5.54163898576753855)
     (6.1585903644068560325,4.6306277668197326491)      (-3.042644103546294776,4.1655937800132596394)      (4.0993993872919114452,3.3949663651741128767)
    (3.7871355089844289665,-8.7171887606300462181)     (3.0099766800068232797,-2.2310436760157652536)    (-4.6860928466215181487,0.24631069672956124039)
    (4.6122672010207210747,-5.3469312806229192248)     (0.47353021408484963217,2.1141795487939312181)   (-3.9041971679475095947,-0.52843495346309410365)
     (5.366744233035356082,-0.9259282420925050161)    (0.66083345165399831611,-1.3331360766191997502)     (-4.0466969338270732948,1.8194537852876311312)
   (-0.93591408601502235065,1.0047181335394632651)      (1.9268621056618981946,2.7608230969538629651)   (-0.21963461865307901122,0.35655646700923271375)
   (1.358960761277651752,-0.061828581251697718735)     (-1.1626687596556144477,2.1109453483849720534)    (-2.8594753312952039259,-1.5093678186603123326)
     (3.3329104134106799506,5.8067217201370944224)      (2.2255740222561155583,2.7933258037097061788)   (-0.73675660423597644222,-1.1451679023851235595)
      (-1.5331641928689137,-1.5367905816097455762)     (-2.9781345102134255676,4.5432649868051990794)   (0.79897249235699063785,-0.19434926713794115072)
     (1.8967454795687901381,2.4755679436594117959)     (2.4562369820237259788,-2.5457315565858631423)    (2.0899847752003242185,-0.18367708831311652107)
   (-1.7381606367518775969,-5.5711339708177201047)    (-4.8341476426077143458,-3.8461889985181052509)    (-0.96669530004663672962,0.9072788231612596288)
    (2.5327459070231381766,-3.1124591299877626405)    (-2.3477590074528200681,0.46575852356018354605)    (-0.16322358608616979736,-3.511229164226066235)
     (3.5153611293472426524,2.4313867211052917483)    (-5.3263759572696223188,-4.8892153052575002548)      (-2.085503028088514732,3.1560865757059852754)
    (1.0613277173666715303,0.36802957575356987086)      (7.1290930312460014662,2.9284354802288778963)    (-1.5109357369067675236,-3.3309687399677856412)
   (-3.1311362156934561263,-4.8895925519303746754)     (3.3344634556590939667,-3.2514666852197535718)     (-0.8715160887406078194,5.6273008456787465548)
     (4.9825732993912721369,3.5988489618501446898)     (2.0039461131387299453,-2.4381429134419327909)     (2.7157276443616891193,-3.1142427043103202422)
     (0.6407579590987677598,7.6963292366738116357)     (-3.6909613205545794834,3.3276901386696491336)    (0.45884555720369490928,-0.4644267892101279771)
  (-0.95573567860436126065,0.53878281234548608403)     (-3.1914383739623968239,4.4707907417798002925)     (-1.9175437966486112984,1.1401637013944851962)
   (-1.3768255604137362713,-1.5836374722290367245)     (1.7628983043554147248,-4.2473746451416234393)   (-1.5274410266307794082,-0.88226764832334048094)
