# Superpotential Type
Custom
# Physical Box Size, Power, Coupling
12, 3,  0.3  0.3  0.3 0.03
# Nicolai Configuration Number
0
# Solution Configuration Number
1 / 8
# Sign of Determinant
1
# Norm of residue
9.80527e-16
# Configuration of a scalar field solution
      (2.454129882626946646,0.4994087664875976329)     (-2.638193540922338709,-1.5069875841103357317)     (0.167105322086022412,-0.57329153891833362078)
    (-1.9955499034036479067,1.2869277421849920628)    (-2.0455944718639562652,0.46796194744452318526)     (0.40652232232963447789,1.7843936082894717998)
  (0.16461960442948550543,-0.36306098855847335205)       (3.097403906232139903,1.8051869588016344892)       (1.738517164670974946,1.6635536178552809972)
    (-2.0322766171908583921,3.0178456002892652954)       (2.2035403025171529379,-1.25601825880906115)     (-2.6862749097817810728,1.9980754330729058044)
   (2.8585731171565065267,-0.96417408059900633344)      (1.6822007993102769952,2.8492672342627201054)       (1.687313341763900354,2.1651624410029040035)
   (-0.22394993572847884944,-3.056202468801348715)     (2.5485370831655798085,-1.4249961599263809564)       (2.239272792762179165,-0.460273428491371428)
    (4.0717898796103391135,0.12527292517030844121)    (-1.4163514323622568014,-5.6285059690905177021)     (-1.7473344184691383951,1.7375042549675687731)
       (2.737858083156992528,3.424833453918192383)      (1.9004956693078181029,2.8001229955954358708)     (-2.5156759322444468552,4.9889003169744672306)
   (2.9084691707102297009,-0.85486950607652201217)     (1.4676479240201913967,-1.5528736154171876027)     (-4.2114368002540656377,2.9305986353256749943)
     (-1.8460193704153984307,1.834598165897765476)      (1.2997838215754995428,1.9290361518414509412)     (0.92594226031348914052,-1.290585981449818842)
     (1.4846041284271236371,2.0363484147635761978)  (0.97387727556471326285,-0.092118570885597508835)   (-0.99872558828132451669,0.64928750707206961401)
    (2.5080932321273508023,-2.5434312270360313057)    (-2.3716220552316911174,-2.4671093441570532967)    (1.7689691956654269855,-0.20113045152934905246)
    (0.31243983674649050686,2.2927434878872334778)      (2.2312986732837631898,1.2585405629762413948)     (1.7542480916163951665,-2.7141563849602285963)
    (4.0647995227956634778,-5.3669119053113645279)      (2.3428541779112239674,1.0801435459164270281)   (-1.1401647604356670573,-0.57397883664563664752)
     (3.0387267791678853612,2.2893857859073460936)     (1.6958358236474566638,0.38658094012769056436)    (0.14756299739739672794,-1.7753497780866920319)
   (-0.45198926522073229473,-2.237114981992818219)       (2.6549930635197833695,-5.77357074384372293)      (1.9699209108507829136,1.8955086380650345568)
    (1.3254191490897642147,-1.7093539584682730936)  (-1.6853673508127791081,-0.070124610365223244424)    (-1.0609418243807398063,0.88292880575057930415)
   (-0.69538229415971852809,4.7302453238810704406)        (3.62556721211357047,2.2894359662040861814)     (0.47120432969051417871,4.8637540109307328962)
     (2.6171095704548998917,7.8850088768244601667)    (-4.9342954810246437702,-4.9598308999514033601)    (0.04248690975408669912,-3.8378477967705659779)
   (0.35669570505194569954,-6.5245418805106547566)    (0.72058333708918176352,-1.4138828159932070871)   (-0.23748152031324040734,-2.3827292991199864325)
     (1.9237048962985292544,1.0675588263764295149)     (0.40138415650893433106,3.2681051444827269314)     (-0.92420255567219677939,3.712009259513282533)
    (3.2352880514246789012,-5.0685014838052948605)     (4.2799847655959535331,-1.2940361943725169347)     (-5.0466239715587244419,2.1727366426528833543)
   (-1.3287590020010429104,-6.0923584421220100538)   (-0.88124849188973286562,-1.1981117657896152018)    (-3.1285147142775846518,-1.3818163485281200753)
  (-2.9542390599272430052,-0.24846363349046640678)     (0.62074806158931450373,1.6929513383486012312)       (1.9163492674833315643,5.617256643970953256)
  (-0.91421442457581525431,0.10301094310562862455)   (-0.60265566794215397195,0.49013120867208559428)      (-2.911515283686694211,0.4898698929715217254)
    (-3.0330434830066894669,2.4861137357528577674)     (0.78961249908075215043,2.9535429083385200677)     (1.3440007243536880033,0.98355203999180063068)
  (-4.7551846274624285371,0.098898738015916629052)      (1.0988742993706335227,1.4072070567639292094)     (1.0237878328469378619,0.96548912085040161646)
   (-1.2253750261242835062,0.31394205925909446364)   (-2.3770281436611040426,-0.10190450424927467721)     (-2.0115221196790322722,1.8121052934990802274)
    (-6.0697175750796512617,2.7891185479607618625)     (2.4779769722937481369,0.54880192292187612857)     (0.28031741613579425065,2.3000500481685821619)
     (-0.65618204326934403969,4.28634147472216398)     (2.3991608534223161087,-3.5695935526462196918)     (-2.6078461372512462546,2.3386431465969974575)
  (-0.25486368638519985019,-4.4296984480704164611)     (1.5838945066727831978,-2.1880802103754257715)     (0.83893813181384369049,0.1586080652998872742)
     (7.9220122090649320867,0.2455254209885141814)      (2.970048573118317492,-3.9099759883507219094)    (0.0045392306546450846699,3.739666281317224783)
   (-4.6514327124883392273,0.14840160273946084724)      (8.0632949137945963969,1.4367013352562654216)      (1.7001275281105949766,2.8489346492516673948)
    (1.2829927521612551899,-4.1933929966441185755)     (8.2573495104071650275,-6.0361057563846109986)       (-1.913617660055245695,2.482908343806449647)
      (-2.59644630683681088,-0.414359795490180427)    (0.18002407256157798576,-2.9550764599312744352)    (-2.9413743362288031769,-0.1471004703047537332)
   (0.79873463535523858692,-1.1090896319259455627)     (-4.9270815815922919256,2.0385324874403814022)   (-1.6657780187359543245,-0.25778702997008423603)
      (3.014723091936872823,4.7383027523962830685)   (-0.57805057251754321523,0.29296891523318047135)    (-0.63754439180584676627,1.9157135485027192434)
    (-1.3122972682902598329,0.2200450632620173097)      (1.4213066254238817532,0.7429028378682589473)     (-2.2908598164267481856,2.7880846635460505567)
  (-2.1883062760156635207,-0.11711461740172154911)  (-0.83334295474197617182,-0.24557315310708732747)      (0.14402127024341712658,1.352411611630228272)
    (5.5875203473269126064,-2.9475551098603909317)     (-0.32786300647817201437,2.888567686784491606)    (0.96964052438654235733,-2.3064987818610434012)
    (-2.2681786316480883059,3.1854420963063305727)   (-0.71528123964484624508,-3.5523654519550844633)      (2.3417609138246415768,4.0960773113846595805)
     (2.6362067479823574345,1.6491502464888494472)    (-2.6325774789261693343,0.95676527784921261421)     (1.232006853674269875,-0.96305001916915311533)
  (-2.2669366675581219539,-0.51895463146884024397)     (4.1999268783553622697,-6.2942983547026738478)     (2.2265517413880551167,-4.6286654175310797399)
   (-8.6561078922637673116,0.39783809266163078222)    (-1.4372182470706376112,-2.5332672948972838611)      (1.2796018487503155736,2.3847746826425524347)
   (-5.1384196925564582514,-5.9829525126861069495)    (-4.0308308708035180956,-2.7857786962854169666)      (6.2171355655410716068,3.2128263421427205593)
      (12.50535612037684885,2.9817557114362167603)    (0.53285644640221907498,0.24643576053257038039)   (-7.2572468522507289634,-0.62039057734310509851)
    (3.5951296766336495736,-4.2955153709510280891)     (7.6068050459344274117,-14.758275706619119916)     (1.2513202276323858175,-4.4209265759380667049)
     (2.3607682392301310159,1.7772396525736757766)    (-3.4693518845373327864,-5.3606639706905339082)     (7.3449070613237825711,-5.5781871561225129241)
     (5.0746587449856894736,2.1443690424271735218)    (-0.72447242955118607011,9.8061144877437200762)     (9.2972689621806061666,-4.5396221430335934599)
   (0.57311297160258833916,-2.0557963310744868934)     (0.1627675071627130432,-0.8201589728436055049)     (2.3512140044322142884,-2.1321797039216323633)
  (-0.87465677589105039758,-2.5813798411386299492)     (1.0944071835170408047,-3.6197048650908487666)    (-3.0864476302520986728,0.59476624947660816645)
   (-0.59115201399054140285,2.3366083570044429152)    (2.5648304320486725594,-0.66680928930376670571)     (3.1434293889430171554,-1.0044215263276008443)
  (0.19841958027280265364,-0.22648026015205732775)     (0.94823959088021436692,1.3522597746801421348)     (-3.2941640898083197619,4.2600961182826422302)
     (4.5145670650393645573,1.6827846704234104003)   (1.6614740520364499332,0.0078793493471026269243)   (-2.1469588805512382912,-0.96176688898212403522)
     (4.6360953679302374653,1.7261589096055427461)      (0.0266968312468236664,3.8153722193710324362)    (2.2646949304607488784,0.070315581227226961469)
   (-2.6801726580321707516,0.91325346089385461834)    (-5.3748676845498062349,-9.4207629204733187578)    (-8.3577884376618758466,-8.3793450452493747349)
    (-8.6144935648588791821,5.9977113038603526718)      (7.385725631527878754,-8.2506188650633660586)      (8.8879504996218816615,-11.11690308612439182)
   (-6.3832282030031723963,-3.8330041549726665551)    (-3.9802952098533355141,-2.5576325077937469565)       (9.125373438354715816,5.7305798072527585063)
     (-14.58673386014393536,3.5419036333596469746)     (2.2691990367710599408,-10.175300308695359064)   (-0.30753195657360721249,-0.3155978071699589993)
  (-0.90876806550964051024,-2.2172810455219251757)    (1.2645744575563999668,-0.50321623763125500339)      (1.1987411612430343144,5.0584833421090937833)
     (1.2228004249270749693,6.7887815870283070296)    (-0.74902505445666234252,2.1966189795704140764)        (6.677703001754673906,4.849481410844490803)
     (2.3754370458855249559,5.4295288992222223712)    (-4.0644113309708638226,-2.5032486712649832938)     (-8.8717369023212953039,3.7167509079468885602)
   (-4.8011134899539804621,-2.1637836188119292657)      (1.2155743569736530141,6.7103165472617867238)  (-4.3418495359690405522,0.0088489717025543920131)
  (-0.11139132448226828076,-1.1291217562699735755)    (-2.8319907129174848315,-3.6534574857439658935)     (8.4300000960004268791,0.24116531494765786059)
  (-0.55809862556689371349,-1.2964511802585052536)    (1.2140510998902900308,-0.47575687915164260877)         (2.3168719077329194,2.8773943262430434764)
   (-1.9443746858997037474,-3.5591638103726292996)   (-0.52790994396807677802,-0.1992828263157566393)    (-2.5196310259346077487,-3.9686182248140591255)
   (-1.6179348395090351609,-6.4953246513671878404)     (-1.8780733019928541605,4.7471621348315862221)      (5.651138371885854994,-1.0983879431203034116)
    (-3.9890177684218013354,10.823336936175417478)    (0.72695517958711108886,-3.2079522628148389174)    (-7.1428961615841810584,-1.3399725343905928288)
   (-8.6474267247413312276,-1.1171547323798163287)      (9.4416081166985303952,5.4110679432944772671)    (-9.8576155375280265503,-6.3682989826008711276)
     (2.1242506128493561235,6.3710922344915177362)     (16.298970274242876144,-5.6064075440498957192)     (-1.4321407509526877799,3.8109108871032622012)
     (10.139401423768433119,11.245340837715279037)    (-17.898591323690258292,-5.9889138570269171424)    (-0.85028548614630483637,18.989808731110809248)
     (24.634241208339282991,18.904559617583704068)     (-14.321445977651944048,9.3492067496008672833)   (0.028943220331420358576,-7.9569702586308528325)
