# Superpotential Type
Custom
# Physical Box Size, Power, Coupling
16, 3,  0.3  0.3  0.3 0.03
# Nicolai Configuration Number
0
# Solution Configuration Number
6 / 8
# Sign of Determinant
1
# Norm of residue
1.16722e-15
# Configuration of a scalar field solution
  (-0.33158146049769948727,0.56167146041398507972)     (2.3482187627995134704,-2.6307440375816368849)     (3.4824905515757222929,-0.6966418640563266651)
     (-3.6883201010641548656,1.286520601092537186)     (-1.3075868847641438641,1.9079119375317126206)     (-5.5920551510696050457,2.3861798650164418589)
    (0.88702153734255506645,3.3792280038687936283)     (1.5892903558514424045,-4.5275118680673189786)      (3.1429039467827739607,4.4669569727968747586)
   (-4.1155927369422462547,0.47396588787688354039)     (1.0651189896189350304,0.32865017424095904763)    (1.8705992964133502099,-0.51966989951329778386)
     (1.5103501350819521498,2.6448918853199967494)     (-3.9019750295607025237,4.6062172841342929885)     (-3.1811897168191825003,5.9883385549431098482)
     (6.3089741096862219649,4.1251909094309935355)     (-3.0569927225171289464,4.1723645449676025621)      (4.5895661469671695798,3.1799410764547317854)
    (3.5400199077476566245,-9.1317251009218658453)     (3.0179365007074108185,-2.2577071876648791005)    (-5.5797685512164267863,0.34731160253286713635)
    (4.4371590528716389201,-5.9116638566750907557)      (0.45256991379004057885,2.100364032426796701)    (-3.8222694294057979469,-0.2695966014433448521)
   (4.7312532455092100037,-0.28087777046338535669)    (0.66275718193248245313,-1.3038589510089693135)     (-4.2420514140692775484,1.8460074729349922329)
  (-0.35833626195783341295,0.99409443811416220438)      (1.9490045734861061177,2.7600092166135996585)   (0.20033534641723296787,-0.31588915044186105519)
    (1.1547861268140442448,-0.5617757718224194452)     (-1.1804339909596435199,2.1625432855291211176)    (-2.2036814553472181544,-1.4764501153025120228)
     (3.6085438651239587493,5.8667918969203780577)      (2.2182882768335021595,2.8131286069661767257)  (-0.79523120053699936083,-0.82292609660407345373)
   (-1.0313381557548777501,-1.3321760400250137746)     (-2.9217756076275889221,4.4789194748715148719)  (-0.22647364969717984073,-0.53927991828272658914)
     (1.5207702335600050692,2.5568962082187649543)     (2.4841635293866421996,-2.5602986894072312651)    (1.8441706118844982676,-0.93628229737999424387)
   (-1.8929046246502259088,-4.7599243721024651066)    (-4.8260630234120576176,-3.8316788383633424431)   (-0.69818512335808158298,0.61559455123082384986)
    (3.2188110786077741565,-3.0375942977535830281)    (-2.3576143965274307668,0.45008898246498857398)    (0.15230292422422730958,-3.3125484452716511541)
     (3.2990291132995288592,2.1112823686784212285)    (-5.3764730561489324501,-4.8498680041121549067)     (-2.1236037519138606378,3.5710688342621481617)
   (0.80696204658334136361,0.44229211918396854619)       (7.118238319029559058,2.9098125260090439426)    (-2.1694144203037692975,-3.5469206976960694355)
   (-3.1115049672286252402,-4.7700920512960633957)     (3.3471555272223465494,-3.2045632134516695011)    (-0.37866111236956323527,5.0805159888382016575)
     (4.4515372593857511774,4.0161049664489052446)     (2.0415600536404281407,-2.4043543065711343587)     (3.2210937676215984915,-3.0233496343911294701)
     (0.39602296485697463524,7.304487119295738573)     (-3.6931164366643494112,3.3572928766195793138)    (1.0050503473815839417,0.016239174189525314163)
  (-1.6987102777977134416,-0.53470832099839160634)     (-3.2307783479929952364,4.4549492424808301294)     (-2.0809007107588040064,1.3823304069240649472)
   (-0.71066116411585933399,-1.950796008055881936)     (1.6752789311720079901,-4.3262859946004255107)    (-2.4621315499638645186,-0.7087990141219437934)
   (0.65443377698327098724,-3.9248001202474727123)      (8.0597475207838673583,2.9714331737585779614)    (-5.2112040741347591677,-2.0988579886450060563)
     (2.0059980104024508485,3.7453451978401397504)     (-3.5563778018482832266,9.1048197488730568949)     (-0.7270183255969050462,8.6888370864799711057)
    (-1.9716909712403978272,2.5956887163063622204)      (2.0994170956391906557,9.5517363994340716005)   (-6.2435908460576809986,-0.25043892657389027478)
   (-4.5178336657178173041,-1.8128582396259358411)     (4.8177994904780003793,-2.2523871597795643851)    (-4.0641934020195344957,-1.5908820096985583081)
    (-0.3922957545583595218,2.6445391495132244408)     (2.0604391292977584094,-3.8041266728871634406)     (6.9590346855202875886,-1.4683831155304110094)
   (0.28421336505499855685,-6.2028526744795353665)       (2.6176867369270140351,1.678001702546926488)    (-1.9885294684519632114,-3.8218862412831562381)
      (3.107278135665770602,1.8255294238479433666)    (-8.8523728720364402989,0.90161141988355153476)     (1.2678328014590516393,0.50193574019347964033)
     (4.7977378166410709071,5.3433153000181823344)     (4.6741039138836883993,-6.0026528654875113133)     (-1.0546221583868791161,2.1391679123559694808)
    (2.6059783591080929455,-3.1595275357835395091)    (-5.7868655103601129852,-2.3610442117688363872)   (-2.6215607680460721873,-0.60090220137322358784)
       (-4.241217935180984,-3.3323749768637349611)   (-2.6622007661027291547,-0.20780775075716539924)     (-2.983265472708511723,0.78005779846121281462)
   (-2.0117462514946864438,-2.6023513480024464961)      (1.0071689082416472871,1.4466005114404696386)     (0.63619548279217719156,-1.260538912336577777)
