# Superpotential Type
Custom
# Physical Box Size, Power, Coupling
10, 3,  0.3  0.3  0.3 0.03
# Nicolai Configuration Number
0
# Solution Configuration Number
2 / 8
# Sign of Determinant
1
# Norm of residue
7.03717e-16
# Configuration of a scalar field solution
     (-2.5487022219223014474,3.543381054790172513)  (-2.2003310975060981214,-0.022705358932030399177)    (0.19734026992315398252,-1.1237190743111564739)
     (1.6013738449107353112,2.1964639450937459841)     (1.0846110908001795892,0.43577882630546743714)     (-1.1770281444914223457,2.8077307904070609723)
    (1.2269822004367803014,-5.7468901289485101458)   (0.030649746754351236272,0.45159661876155920979)      (1.2261673977687295167,1.1304641909132069344)
  (-2.0784574754774998162,-0.13244559217663712247)      (2.0915325999389113854,1.4370808588625223479)     (2.6139521849356865957,-1.3142800810827350855)
   (0.68404180730081109996,-4.0167695550671167481)     (4.2373708683861259772,0.35565881832875340107)     (-2.3200270711577708482,1.6256675780687568356)
   (-0.34534081279975092915,2.9406104505527297377)    (1.1177529298537356439,-0.47877559524669432989)    (0.059290080801651295905,1.6545708756379198245)
   (-2.1058864611001086864,-3.0323390838109114398)   (0.95717428133124704548,-0.41560084245685979809)  (-0.041237767552195707388,0.95700443630286580188)
  (-1.7504591194112826269,-0.16060187402202036333)     (4.3029810422464791486,0.77055169591007177665)   (-3.5540534553409930396,-0.99452598929049007559)
 (0.072673937406501271097,0.068695914881418879139)     (-2.1791044009254951774,2.0432447846035555195)     (-1.3374287602107581829,-3.926252303323315207)
   (-2.6370906079084948104,-2.0199799449841093768)     (-3.0544267059830705335,1.9870793666864496885)     (-2.7281083465916067254,1.8519024760405822239)
    (0.1038394244573475067,0.40530665383308533967)     (3.5815933887808353298,0.91474991246075088025)     (1.3358757317066851655,0.84860465138698137899)
   (-0.68325097575686843943,4.0258085311737472622)     (-0.8777910840464483444,2.6814602995573459943)    (0.44522564301940631415,0.66834643778156688221)
     (-2.1509422867538985358,1.703659713293337985)    (0.58174183041004878802,0.18734302083829368346)    (-1.7096154473478895053,-2.4734300906247810303)
     (1.603889040618818651,0.92414533826271494377)    (-0.86090634737927829168,1.1928331898501141062)      (1.5296859456563209889,-2.077026159085896051)
