# Superpotential Type
Custom
# Physical Box Size, Power, Coupling
10, 3,  0.3  0.3  0.3 0.03
# Nicolai Configuration Number
0
# Solution Configuration Number
6 / 8
# Sign of Determinant
1
# Norm of residue
8.01373e-16
# Configuration of a scalar field solution
    (-2.5197634491174025761,3.5351878675332244484)  (-2.1949439606961540505,-0.072413578069248113467)    (0.42156025664056140378,-1.2793636569745234777)
     (1.6141490366800730349,2.2067072497221085214)     (1.1185066838627888419,0.43467181451932751513)    (-0.84515995495152562711,2.9126816125658212542)
    (1.2384507847203574116,-5.7363633125076933794)   (0.030254850036812202391,0.45047865432952099995)       (1.302999724846492402,1.2444338081995212075)
  (-2.0651091252591204928,-0.15022116115358583044)      (2.0635227944697955849,1.4188674664204914411)    (2.4264251881598402072,-0.86413623225700619823)
   (0.67021053947310293974,-4.0763349585828780874)     (4.1805866075873057142,0.36494430249712322967)     (-2.1101241774763552783,2.1969154711649823142)
   (-0.29960395868697808908,2.9446561519133704898)    (1.1581103464619539878,-0.62409509481289970889)     (0.33215495390976168544,1.0941909742479070111)
   (-2.0359772894108263408,-3.0810684449495915338)    (0.7936979532523203984,-0.50444753721657620282)   (-0.10055452193376521186,0.49904512400210743195)
  (-1.7527632355195594815,-0.19368803101522000243)      (4.260411046096263199,0.84126232785479748699)   (-3.7473345544032978793,-0.72006872343708860917)
 (0.045404728104314805159,0.075300900284391569794)     (-2.1452139840535666693,2.0783866930021801522)   (-0.77816554432765472349,-3.9929122048236629361)
   (-2.6485395024021687327,-2.0168286528594734364)     (-3.0663247081855002918,2.0395800011098890181)     (-3.2698905645630049754,1.9618934565739012399)
  (0.098018032781012315313,0.38971803551640610275)      (3.5712052111931211762,0.9250783683986533168)     (1.2208679741009442754,0.96986420414498430986)
   (-0.64881736029372760743,4.0227475083229551345)     (-0.8664231389753238588,2.6222532146840178413)    (0.87713674443169220574,0.66755427115857701725)
    (-2.1241096045228951006,1.7516084678311667489)    (0.58833657786749005147,0.14615068529792019092)     (-1.757735933027843922,-2.4120559832082242302)
    (1.5152603645484072903,0.91111220514827351291)     (-0.8582235608558066442,1.3894701424698061576)    (0.74480202062774436556,-1.5433226982391619053)
     (4.853262681999738426,-1.1749088037211794511)     (3.0939496082310005143,-4.5260225135750840053)     (2.4834008227539388081,-2.3894555475047809523)
    (-1.0336100364218017145,1.2209368239624605046)    (-4.7178727814464158641,-2.1161266922191401818)      (2.4559721941447407723,2.1467741942950020473)
     (3.6877490239322274768,4.1913090354818942629)    (-2.1704981155881526433,-1.0273386797917181124)    (-1.8707700335959189797,-1.7782511084483538788)
   (0.80822810539631306792,0.53860660468998167172)    (-0.21501729072980682589,3.7426798228856417161)     (0.18647196846475561083,1.2227631823930911192)
    (-2.7723929512032796652,1.6077984417316182331)      (1.2972989081205912321,-2.156509249421462826)   (-0.41107445483753468629,-6.1532798277072844328)
   (-1.6278214067762180051,-4.0790989767703242919)     (5.3228677857561867981,0.86647310844486713499)   (0.64548636780761403653,0.094689391882614507012)
  (-2.8338014037676879653,-0.80894479086117698774)     (3.5511755326597325144,-1.0899527992028277268)     (0.2978928934851703958,-1.0593860031308874881)
    (1.6143439898954234923,0.19271235250139820416)  (-0.87354879093011095215,-0.91846300162877014817)  (-0.84721296581358929156,0.082567717260416284564)
     (-1.3058888443843121863,1.255864353014865209)    (-1.6646448138936291716,0.64871970523319000268)    (0.65041971694580980046,-1.0614066621842670468)
    (-2.708663522742763341,0.67265227827634710422)     (1.7032515893792836703,-2.1222530848915095447)  (-1.7432950022909099452,-0.048913128645196757294)
   (-2.3416695813673698012,-2.8552665706313535843)     (3.658292678730615588,-0.40617898634281124348)    (2.6252093481408644848,-0.43783399906261699641)
     (4.2467662380575639247,3.7952280661606581091)     (3.9500691189878915921,-5.8808957056612793934)      (-1.3908089077500080943,4.203696156119248073)
   (1.1065791665024771184,-0.32601159395086792836)     (1.8212046698960535629,0.50763918562289500613)     (-1.6375707475080063524,5.7446835537481062417)
    (-6.5203948528828981068,1.4435343122517481085)    (-2.9389771131897002299,-4.5675253292235380442)    (-1.2894703245530980684,0.46967153856303661685)
   (-4.8439379462132352572,0.68225677124583739008)    (-7.9207767128630992559,-1.0543565669666599138)    (-2.0162259018670694033,-7.5082325551827464594)
   (-1.5915982463593167928,-7.1276600222353794223)  (-1.3153174371539702037,-0.079563033786661560565)    (1.6679946126486735469,-0.99944130060830627116)
    (0.65806555134860489353,1.8936341394227447221)    (0.89886027038799953814,-1.1808140343908284375)     (-4.011776488833880272,-1.8436490512023822053)
   (-2.5028231688780779862,-3.4650436629433283287)    (-0.13269880200679620708,-6.185862797802560209)  (-0.28909501225737366248,-0.20029853643945114139)
   (-2.4779264672850294104,-1.7726521498091014628)    (-1.5080282941488167836,0.57518668356754720783)     (2.0467494895078104378,-3.3267098109047870125)
  (-0.80175714484779569968,-1.6304225896955608643)    (-2.7051090652844260731,0.79446686344077055431)    (-1.4744314288343363106,0.83423239300081275527)
      (1.766538370469167285,1.1767238640971995345)    (-1.6815945464347468175,-3.5831034287641068126)     (-2.9163662316004357322,-3.033380446535217434)
     (1.0303291289122462615,3.2407791385097057812)     (-4.652512891292186481,-5.1318390598165608552)    (-3.1587113489921034848,-2.1301602892979527581)
